request,dvr,file,status,timestamp,upload_timestamp,original_size,converted_size,format
001000007462317222420240525004839000,0000074623172224,2024_05_25_00_04_57_0000074623172224.ts,completed,"2024-09-10 17:54:52","2024-09-10 17:56:20.708705+00:00",6,24,ts
001000007462317222420240525004839000,0000074623172224,2024_05_25_00_03_58_0000074623172224.ts,completed,"2024-09-10 17:54:40","2024-09-10 17:56:17.197258+00:00",6,26,ts
001000007462317222420240525004839000,0000074623172224,2024_05_25_00_02_56_0000074623172224.ts,completed,"2024-09-10 17:54:29","2024-09-10 17:56:02.372886+00:00",6,26,ts
001000007462317222420240525004839000,0000074623172224,2024_05_25_00_01_47_0000074623172224.ts,completed,"2024-09-10 17:54:23","2024-09-10 17:54:32.304407+00:00",0,1,ts
001000007462317222420240525004839000,0000074623172224,2024_05_24_23_46_52_0000074623172224.ts,"Less than 100.0 KiB","2024-09-10 17:54:17","2024-09-10 17:54:21.155363+00:00",0,0,ts
001000007462317222420240525004839000,0000074623172224,2024_05_24_23_46_28_0000074623172224.ts,completed,"2024-09-10 17:54:07","2024-09-10 17:55:24.572578+00:00",6,19,ts
001000007462317222420240525004839000,0000074623172224,2024_05_24_23_46_13_0000074623172224.ts,completed,"2024-09-10 17:53:54","2024-09-10 17:56:06.880631+00:00",11,39,ts
001000007462317222420240525004839000,0000074623172224,2024_05_24_23_45_12_0000074623172224.ts,completed,"2024-09-10 17:53:36","2024-09-10 17:56:06.421426+00:00",11,36,ts
001000007462227206120240910173008000,0000074622272061,2024_09_10_17_29_59_0000074622272061.ts,completed,"2024-09-10 17:31:07","2024-09-10 17:33:32.574460+00:00",12,38,ts
001000007462227206120240910173008000,0000074622272061,2024_09_10_17_29_00_0000074622272061.ts,completed,"2024-09-10 17:30:15","2024-09-10 17:32:12.566573+00:00",14,42,ts
001000007461303726520240910172432000,0000074613037265,2024_09_10_17_24_36_0000074613037265.h264,completed,"2024-09-10 17:24:46","2024-09-10 17:25:01.541744+00:00",1,2,h264
001000007461303726520240910172432000,0000074613037265,2024_09_10_17_23_37_0000074613037265.h264,completed,"2024-09-10 17:24:38","2024-09-10 17:24:58.985138+00:00",1,2,h264
001000007462213203920240910144856000,0000074622132039,2024_09_10_14_48_50_0000074622132039.ts,completed,"2024-09-10 14:49:55","2024-09-10 14:52:05.581747+00:00",13,48,ts
001000007462213203920240910144856000,0000074622132039,2024_09_10_14_47_50_0000074622132039.ts,completed,"2024-09-10 14:49:02","2024-09-10 14:51:03.488320+00:00",13,46,ts
002000007462311204020240910120849959,0000074623112040,2024_09_09_20_49_29_0000074623112040.h264,completed,"2024-09-10 12:11:48","2024-09-10 12:12:14.937236+00:00",6,8,h264
002000007462311204020240910120849959,0000074623112040,2024_09_09_20_48_28_0000074623112040.h264,completed,"2024-09-10 12:11:39","2024-09-10 12:12:00.825648+00:00",7,10,h264
002000007462311204020240910120849959,0000074623112040,2024_09_09_20_47_29_0000074623112040.h264,completed,"2024-09-10 12:11:29","2024-09-10 12:11:58.276973+00:00",8,10,h264
002000007462311204020240910120849959,0000074623112040,2024_09_09_20_46_29_0000074623112040.h264,completed,"2024-09-10 12:11:14","2024-09-10 12:11:51.758683+00:00",13,18,h264
002000007462311204020240910120849959,0000074623112040,2024_09_09_20_45_28_0000074623112040.h264,completed,"2024-09-10 12:10:44","2024-09-10 12:11:44.760851+00:00",34,40,h264
002000007462311204020240910120849959,0000074623112040,2024_09_09_20_44_29_0000074623112040.h264,completed,"2024-09-10 12:10:24","2024-09-10 12:11:30.692101+00:00",27,32,h264
002000007462311204020240910120849959,0000074623112040,2024_09_09_20_43_28_0000074623112040.h264,completed,"2024-09-10 12:10:01","2024-09-10 12:10:53.191623+00:00",29,35,h264
002000007462311204020240910120849959,0000074623112040,2024_09_09_20_42_29_0000074623112040.h264,completed,"2024-09-10 12:09:40","2024-09-10 12:10:44.044032+00:00",28,33,h264
002000007462311204020240910120849959,0000074623112040,2024_09_09_20_41_28_0000074623112040.h264,completed,"2024-09-10 12:09:22","2024-09-10 12:10:07.780710+00:00",21,25,h264
002000007462311204020240910120849959,0000074623112040,2024_09_09_20_40_29_0000074623112040.h264,completed,"2024-09-10 12:09:06","2024-09-10 12:10:06.303759+00:00",19,22,h264
001000007461027337420240910000638000,0000074610273374,2024_09_10_00_07_27_0000074610273374.h264,completed,"2024-09-10 00:07:37","2024-09-10 00:08:04.753914+00:00",6,6,h264
001000007461027337420240910000638000,0000074610273374,2024_09_10_00_06_28_0000074610273374.h264,completed,"2024-09-10 00:06:46","2024-09-10 00:07:16.236061+00:00",6,6,h264
001000007462315501020240909233720000,0000074623155010,2024_09_09_23_41_12_0000074623155010.ts,completed,"2024-09-09 23:45:43","2024-09-09 23:48:39.060950+00:00",11,40,ts
001000007462315501020240909233720000,0000074623155010,2024_09_09_23_40_13_0000074623155010.ts,completed,"2024-09-09 23:45:27","2024-09-09 23:48:13.416782+00:00",14,45,ts
001000007462315501020240909233720000,0000074623155010,2024_09_09_23_39_13_0000074623155010.ts,completed,"2024-09-09 23:45:10","2024-09-09 23:47:35.894093+00:00",10,34,ts
001000007462315501020240909233720000,0000074623155010,2024_09_09_23_38_15_0000074623155010.ts,completed,"2024-09-09 23:44:52","2024-09-09 23:47:17.044146+00:00",12,39,ts
001000007462315501020240909233720000,0000074623155010,2024_09_09_23_37_15_0000074623155010.ts,completed,"2024-09-09 23:44:36","2024-09-09 23:46:17.879535+00:00",12,41,ts
001000007462315501020240909233720000,0000074623155010,2024_09_09_23_36_16_0000074623155010.ts,completed,"2024-09-09 23:44:18","2024-09-09 23:46:09.948469+00:00",13,43,ts
001000007462315501020240909233720000,0000074623155010,2024_09_09_23_35_17_0000074623155010.ts,completed,"2024-09-09 23:43:04","2024-09-09 23:46:38.744289+00:00",13,42,ts
001000007462315501020240909233720000,0000074623155010,2024_09_09_23_34_18_0000074623155010.ts,completed,"2024-09-09 23:42:50","2024-09-09 23:45:39.260885+00:00",16,68,ts
001000007462315501020240909233720000,0000074623155010,2024_09_09_23_33_19_0000074623155010.ts,completed,"2024-09-09 23:42:36","2024-09-09 23:45:50.896643+00:00",18,90,ts
001000007462315501020240909233720000,0000074623155010,2024_09_09_23_32_20_0000074623155010.ts,completed,"2024-09-09 23:42:22","2024-09-09 23:44:33.115739+00:00",17,93,ts
001000007462315501020240909233720000,0000074623155010,2024_09_09_23_31_21_0000074623155010.ts,completed,"2024-09-09 23:42:08","2024-09-09 23:44:30.226929+00:00",21,115,ts
001000007462315501020240909233720000,0000074623155010,2024_09_09_23_30_22_0000074623155010.ts,completed,"2024-09-09 23:41:54","2024-09-09 23:45:18.014982+00:00",20,110,ts
001000007462315501020240909233720000,0000074623155010,2024_09_09_23_29_23_0000074623155010.ts,completed,"2024-09-09 23:41:39","2024-09-09 23:45:01.550330+00:00",19,113,ts
001000007462315501020240909233720000,0000074623155010,2024_09_09_23_28_24_0000074623155010.ts,completed,"2024-09-09 23:41:08","2024-09-09 23:43:46.095017+00:00",22,122,ts
001000007462315501020240909233720000,0000074623155010,2024_09_09_23_27_26_0000074623155010.ts,completed,"2024-09-09 23:40:39","2024-09-09 23:44:23.220397+00:00",20,119,ts
001000007462315501020240909233720000,0000074623155010,2024_09_09_23_26_27_0000074623155010.ts,completed,"2024-09-09 23:40:13","2024-09-09 23:43:47.177964+00:00",19,113,ts
001000007462315501020240909233720000,0000074623155010,2024_09_09_23_25_27_0000074623155010.ts,completed,"2024-09-09 23:39:41","2024-09-09 23:42:29.876552+00:00",22,120,ts
001000007462315501020240909233720000,0000074623155010,2024_09_09_23_24_28_0000074623155010.ts,completed,"2024-09-09 23:39:20","2024-09-09 23:41:27.579994+00:00",18,69,ts
001000007462315501020240909233720000,0000074623155010,2024_09_09_23_23_30_0000074623155010.ts,completed,"2024-09-09 23:39:05","2024-09-09 23:40:52.588188+00:00",12,41,ts
001000007462315501020240909233720000,0000074623155010,2024_09_09_23_22_31_0000074623155010.ts,completed,"2024-09-09 23:38:51","2024-09-09 23:41:12.200776+00:00",11,37,ts
001000007462315501020240909233720000,0000074623155010,2024_09_09_23_21_32_0000074623155010.ts,completed,"2024-09-09 23:38:32","2024-09-09 23:41:08.158573+00:00",13,41,ts
001000007462315501020240909233720000,0000074623155010,2024_09_09_23_20_34_0000074623155010.ts,completed,"2024-09-09 23:38:14","2024-09-09 23:40:01.162402+00:00",12,40,ts
001000007462315501020240909233720000,0000074623155010,2024_09_09_23_19_34_0000074623155010.ts,completed,"2024-09-09 23:38:02","2024-09-09 23:40:56.769527+00:00",19,59,ts
001000007462315501020240909233720000,0000074623155010,2024_09_09_23_18_35_0000074623155010.ts,completed,"2024-09-09 23:37:47","2024-09-09 23:40:24.129647+00:00",15,51,ts
001000007462315501020240909233720000,0000074623155010,2024_09_09_23_17_36_0000074623155010.ts,completed,"2024-09-09 23:37:34","2024-09-09 23:39:21.577989+00:00",14,56,ts
001000007462317225220240909223022000,0000074623172252,2024_09_09_22_29_34_0000074623172252.ts,completed,"2024-09-09 22:30:36","2024-09-09 22:31:38.928538+00:00",2,8,ts
001000007462317225220240909223022000,0000074623172252,2024_09_09_22_28_34_0000074623172252.ts,completed,"2024-09-09 22:30:25","2024-09-09 22:31:30.403659+00:00",2,8,ts
002000007462311101920240909221638520,0000074623111019,2024_09_09_21_31_54_0000074623111019.ts,completed,"2024-09-09 22:19:19","2024-09-09 22:21:32.883055+00:00",10,36,ts
002000007462311101920240909221638520,0000074623111019,2024_09_09_21_32_21_0000074623111019.ts,completed,"2024-09-09 22:19:12","2024-09-09 22:19:44.454595+00:00",1,5,ts
002000007462311101920240909221638520,0000074623111019,2024_09_09_21_30_54_0000074623111019.ts,completed,"2024-09-09 22:18:39","2024-09-09 22:22:39.314190+00:00",20,71,ts
002000007462311101920240909221638520,0000074623111019,2024_09_09_21_29_53_0000074623111019.ts,completed,"2024-09-09 22:18:03","2024-09-09 22:22:41.671870+00:00",27,93,ts
002000007462311101920240909221638520,0000074623111019,2024_09_09_21_28_53_0000074623111019.ts,completed,"2024-09-09 22:17:37","2024-09-09 22:21:26.500249+00:00",19,67,ts
002000007462311101920240909221638520,0000074623111019,2024_09_09_21_27_54_0000074623111019.ts,completed,"2024-09-09 22:16:56","2024-09-09 22:21:57.014465+00:00",31,97,ts
001000007462317223420240909215938000,0000074623172234,2024_09_09_21_59_08_0000074623172234.ts,completed,"2024-09-09 22:00:14","2024-09-09 22:01:25.308993+00:00",3,13,ts
001000007462317223420240909215938000,0000074623172234,2024_09_09_21_58_09_0000074623172234.ts,completed,"2024-09-09 21:59:45","2024-09-09 22:00:52.415698+00:00",3,12,ts
001000007462317225220240909214743000,0000074623172252,2024_09_09_21_47_04_0000074623172252.ts,completed,"2024-09-09 21:48:54","2024-09-09 21:51:42.977613+00:00",13,44,ts
001000007462317225220240909214743000,0000074623172252,2024_09_09_21_46_05_0000074623172252.ts,completed,"2024-09-09 21:47:47","2024-09-09 21:51:00.088619+00:00",12,40,ts
001000007462310507420240909211125000,0000074623105074,2024_09_09_21_25_16_0000074623105074.h264,completed,"2024-09-09 21:29:57","2024-09-09 21:30:34.213997+00:00",13,19,h264
001000007462310507420240909211125000,0000074623105074,2024_09_09_21_24_16_0000074623105074.h264,completed,"2024-09-09 21:28:56","2024-09-09 21:29:39.054149+00:00",8,13,h264
001000007462310507420240909211125000,0000074623105074,2024_09_09_21_23_15_0000074623105074.h264,completed,"2024-09-09 21:27:56","2024-09-09 21:28:36.731891+00:00",9,14,h264
001000007462310507420240909211125000,0000074623105074,2024_09_09_21_22_16_0000074623105074.h264,completed,"2024-09-09 21:26:56","2024-09-09 21:27:12.844983+00:00",2,2,h264
001000007462310507420240909211125000,0000074623105074,2024_09_09_21_21_16_0000074623105074.h264,completed,"2024-09-09 21:25:55","2024-09-09 21:26:13.104792+00:00",2,3,h264
001000007462310507420240909211125000,0000074623105074,2024_09_09_21_20_15_0000074623105074.h264,completed,"2024-09-09 21:24:55","2024-09-09 21:25:14.233961+00:00",2,3,h264
001000007462310507420240909211125000,0000074623105074,2024_09_09_21_19_15_0000074623105074.h264,completed,"2024-09-09 21:23:56","2024-09-09 21:24:11.089511+00:00",2,2,h264
001000007462310507420240909211125000,0000074623105074,2024_09_09_21_18_16_0000074623105074.h264,completed,"2024-09-09 21:22:56","2024-09-09 21:23:11.874261+00:00",2,3,h264
001000007462310507420240909211125000,0000074623105074,2024_09_09_21_17_16_0000074623105074.h264,completed,"2024-09-09 21:21:56","2024-09-09 21:22:10.603874+00:00",2,2,h264
001000007462317225220240909212013000,0000074623172252,2024_09_09_21_19_24_0000074623172252.ts,completed,"2024-09-09 21:21:04","2024-09-09 21:24:37.879288+00:00",27,82,ts
001000007462310507420240909211125000,0000074623105074,2024_09_09_21_16_17_0000074623105074.h264,completed,"2024-09-09 21:20:56","2024-09-09 21:21:15.308271+00:00",2,3,h264
001000007462317225220240909212013000,0000074623172252,2024_09_09_21_18_24_0000074623172252.ts,completed,"2024-09-09 21:20:19","2024-09-09 21:22:43.089586+00:00",16,53,ts
001000007462310507420240909211125000,0000074623105074,2024_09_09_21_15_16_0000074623105074.h264,completed,"2024-09-09 21:19:56","2024-09-09 21:20:09.119960+00:00",2,2,h264
001000007462310507420240909211125000,0000074623105074,2024_09_09_21_14_16_0000074623105074.h264,completed,"2024-09-09 21:19:21","2024-09-09 21:19:34.902680+00:00",2,2,h264
001000007462310507420240909211125000,0000074623105074,2024_09_09_21_13_16_0000074623105074.h264,completed,"2024-09-09 21:19:13","2024-09-09 21:19:28.873168+00:00",2,2,h264
001000007462310507420240909211125000,0000074623105074,2024_09_09_21_12_16_0000074623105074.h264,completed,"2024-09-09 21:19:04","2024-09-09 21:19:18.649647+00:00",2,2,h264
001000007462310507420240909211125000,0000074623105074,2024_09_09_21_11_15_0000074623105074.h264,completed,"2024-09-09 21:18:55","2024-09-09 21:19:12.452671+00:00",2,2,h264
001000007462310507420240909211125000,0000074623105074,2024_09_09_21_10_16_0000074623105074.h264,completed,"2024-09-09 21:18:45","2024-09-09 21:19:00.527487+00:00",2,2,h264
001000007462310507420240909211125000,0000074623105074,2024_09_09_21_09_16_0000074623105074.h264,completed,"2024-09-09 21:18:38","2024-09-09 21:18:53.617383+00:00",2,2,h264
001000007462310507420240909211125000,0000074623105074,2024_09_09_21_08_17_0000074623105074.h264,completed,"2024-09-09 21:18:30","2024-09-09 21:18:43.932543+00:00",2,2,h264
001000007462310507420240909211125000,0000074623105074,2024_09_09_21_07_16_0000074623105074.h264,completed,"2024-09-09 21:18:20","2024-09-09 21:18:38.542556+00:00",2,2,h264
001000007462310507420240909211125000,0000074623105074,2024_09_09_21_06_17_0000074623105074.h264,completed,"2024-09-09 21:18:11","2024-09-09 21:18:26.196975+00:00",2,2,h264
001000007462310507420240909211125000,0000074623105074,2024_09_09_21_05_16_0000074623105074.h264,completed,"2024-09-09 21:18:02","2024-09-09 21:18:18.896416+00:00",2,2,h264
001000007462310507420240909211125000,0000074623105074,2024_09_09_21_04_17_0000074623105074.h264,completed,"2024-09-09 21:17:54","2024-09-09 21:18:07.967151+00:00",2,2,h264
001000007462310507420240909211125000,0000074623105074,2024_09_09_21_03_17_0000074623105074.h264,completed,"2024-09-09 21:17:45","2024-09-09 21:18:01.978086+00:00",2,2,h264
001000007462310507420240909211125000,0000074623105074,2024_09_09_21_02_17_0000074623105074.h264,completed,"2024-09-09 21:17:37","2024-09-09 21:17:51.461246+00:00",2,2,h264
001000007462310507420240909211125000,0000074623105074,2024_09_09_21_01_16_0000074623105074.h264,completed,"2024-09-09 21:17:28","2024-09-09 21:17:45.306668+00:00",2,2,h264
001000007462310507420240909211125000,0000074623105074,2024_09_09_21_00_15_0000074623105074.h264,completed,"2024-09-09 21:17:19","2024-09-09 21:17:33.032903+00:00",2,2,h264
001000007462310507420240909211125000,0000074623105074,2024_09_09_20_59_17_0000074623105074.h264,completed,"2024-09-09 21:17:11","2024-09-09 21:17:26.909857+00:00",2,2,h264
001000007462310507420240909211125000,0000074623105074,2024_09_09_20_58_16_0000074623105074.h264,completed,"2024-09-09 21:16:59","2024-09-09 21:17:14.781404+00:00",2,3,h264
001000007462310507420240909211125000,0000074623105074,2024_09_09_20_57_17_0000074623105074.h264,completed,"2024-09-09 21:16:51","2024-09-09 21:17:03.593133+00:00",2,2,h264
001000007462310507420240909211125000,0000074623105074,2024_09_09_20_56_18_0000074623105074.h264,completed,"2024-09-09 21:16:42","2024-09-09 21:17:00.973894+00:00",2,2,h264
001000007462310507420240909211125000,0000074623105074,2024_09_09_20_55_17_0000074623105074.h264,completed,"2024-09-09 21:16:33","2024-09-09 21:16:47.199167+00:00",2,2,h264
001000007462310507420240909211125000,0000074623105074,2024_09_09_20_54_17_0000074623105074.h264,completed,"2024-09-09 21:16:24","2024-09-09 21:16:40.815650+00:00",2,2,h264
001000007462310507420240909211125000,0000074623105074,2024_09_09_20_53_17_0000074623105074.h264,completed,"2024-09-09 21:16:16","2024-09-09 21:16:31.247125+00:00",2,2,h264
001000007462310507420240909211125000,0000074623105074,2024_09_09_20_52_17_0000074623105074.h264,completed,"2024-09-09 21:16:06","2024-09-09 21:16:28.103617+00:00",2,3,h264
002000007462310507420240909201548902,0000074623105074,2024_09_09_20_10_18_0000074623105074.h264,completed,"2024-09-09 20:16:00","2024-09-09 20:16:21.980957+00:00",2,2,h264
001000007462425317320240909195716000,0000074624253173,2024_09_09_20_01_11_0000074624253173.ts,completed,"2024-09-09 20:02:17","2024-09-09 20:03:12.996965+00:00",3,14,ts
001000007462425317320240909195716000,0000074624253173,2024_09_09_20_00_11_0000074624253173.ts,completed,"2024-09-09 20:01:17","2024-09-09 20:02:13.172170+00:00",3,14,ts
001000007462425317320240909195716000,0000074624253173,2024_09_09_19_59_10_0000074624253173.ts,completed,"2024-09-09 20:00:46","2024-09-09 20:01:59.185957+00:00",3,14,ts
001000007462425317320240909195716000,0000074624253173,2024_09_09_19_58_11_0000074624253173.ts,completed,"2024-09-09 20:00:38","2024-09-09 20:01:33.526005+00:00",3,15,ts
001000007462425317320240909195716000,0000074624253173,2024_09_09_19_57_08_0000074624253173.ts,completed,"2024-09-09 20:00:27","2024-09-09 20:01:30.189321+00:00",3,15,ts
001000007462425317320240909195716000,0000074624253173,2024_09_09_19_49_06_0000074624253173.ts,"Less than 100.0 KiB","2024-09-09 20:00:21","2024-09-09 20:00:23.568212+00:00",0,0,ts
